#x, y, z, a, b, theta
57.928779134307625, -169.97127474375492, -173.376, 15.35433225336472, 8.989999771118164, 3.141592653589793
59.432433242966184, -166.81806965749377, -170.176, 12.068365463704714, 8.369999885559082, 3.141592653589793
58.03478636978856, -169.56942207989755, -174.176, 14.724858289639602, 8.850000381469727, 3.141592653589793
58.832000732421875, -168.89700317382812, -162.976, 9.638115183664041, 7.460000038146973, 3.141592653589793
60.452611110635026, -168.9208267063026, -161.376, 9.506412042582989, 7.070000171661377, 3.141592653589793
59.01796446709835, -169.7771238001014, -162.176, 10.08934076827681, 7.269999980926514, 3.141592653589793
58.784000396728516, -169.32000732421875, -159.776, 7.015285744761428, 6.820000171661377, 3.0358773539677086
58.84199905395508, -169.44400024414062, -158.976, 7.0363057616575055, 6.789999961853027, 2.9062795428001955
59.18299865722656, -168.052001953125, -164.576, 8.799993296683898, 7.730000019073486, 1.990577846623066
58.87923540800598, -169.5757927277958, -158.176, 7.1467837173614805, 6.840000152587891, 1.2163999720730683
59.36194873673462, -166.92218412203954, -163.776, 9.864506213077835, 7.550000190734863, 3.141592653589793
58.948001861572266, -169.67599487304688, -157.376, 7.9136795712926125, 6.960000038146973, 1.5019791167781986
59.241373091305746, -169.40750104527297, -160.576, 7.676105087343492, 6.929999828338623, 3.1412500757875765
59.20289804457482, -168.18627579964215, -166.176, 7.791880778454277, 7.590000152587891, 1.298024152790063
59.08784956171763, -167.53220035128817, -165.376, 8.40118831258469, 7.630000114440918, 1.4953584842316516
60.16400146484375, -169.60400390625, -149.376, 8.526294735200082, 8.289999961853027, 2.5114931953978505
59.492000579833984, -169.27000427246094, -152.576, 8.915923041941781, 8.199999809265137, 3.141592653589793
59.05400085449219, -169.80799865722656, -155.776, 9.456561896668333, 7.369999885559082, 2.977880269237458
58.8674199236639, -167.45876088002586, -154.176, 11.852737894612295, 7.820000171661377, 3.141592653589793
59.04375740374592, -169.88759782440167, -156.576, 8.105332550822618, 7.159999847412109, 3.141592653589793
59.42482281983612, -167.41227519240064, -154.976, 11.587655465468572, 7.590000152587891, 3.141592653589793
59.77199935913086, -169.41299438476562, -151.776, 9.185853291471325, 8.239999771118164, 2.925884484779605
59.917999267578125, -169.6739959716797, -150.976, 8.793611721821058, 8.239999771118164, 0.08153725300172252
59.17366485713236, -169.31378437788086, -153.376, 10.453209553741587, 8.109999656677246, 2.7367566249622235
60.26100158691406, -169.5659942626953, -148.576, 8.934338074616058, 8.390000343322754, 1.0735192764187684
60.04399871826172, -169.69900512695312, -150.176, 8.584421439759408, 8.25, 0.5708770868611026
60.414805586815696, -169.32140912189163, -147.776, 9.125953544578149, 8.510000228881836, 2.650919506004813
60.1510009765625, -169.7689971923828, -146.976, 10.084071928119291, 8.529999732971191, 3.141592653589793
59.11399841308594, -168.58200073242188, -141.576, 9.881779640928611, 8.039999961853027, 3.141592653589793
59.95000076293945, -169.6649932861328, -146.176, 10.772765784219956, 8.510000228881836, 3.141592653589793
59.762001037597656, -169.38999938964844, -145.376, 9.467110551476054, 8.539999961853027, 3.141592653589793
59.403830581568656, -169.13255919239657, -138.376, 8.817611809978342, 8.020000457763672, 3.141592653589793
59.18391125988401, -168.58586451009052, -142.376, 9.824720477704663, 8.180000305175781, 3.141592653589793
59.528666346389485, -168.95303837673885, -139.176, 8.493877083340148, 7.989999771118164, 1.4457802529706214
59.63399887084961, -168.98800659179688, -144.776, 9.294702070557388, 8.59000015258789, 2.589792006565431
59.36038381587014, -169.00268002504555, -143.976, 9.071037702228658, 8.579999923706055, 1.779878612639538
59.337658793002255, -168.6262317641164, -140.776, 8.884503539915238, 7.96999979019165, -0.45991206771394233
59.255890762457724, -168.69685883105572, -139.976, 8.155043152544746, 7.960000038146973, -0.9289290534028104
59.435657551872296, -169.19324213502205, -143.176, 9.272134271906278, 8.390000343322754, 1.4550131168064055
59.01599884033203, -168.36000061035156, -135.976, 10.991344528070062, 7.440000057220459, 3.141592653589793
59.30099868774414, -168.9969940185547, -137.576, 8.995902294269019, 8.119999885559082, 3.1415256031220213
59.22800064086914, -168.73500061035156, -136.776, 9.884009814099667, 7.960000038146973, 3.141592653589793
58.9379997253418, -168.302001953125, -130.376, 6.895028145318587, 3.450000047683716, 3.141592653589793
59.06999969482422, -168.3699951171875, -129.576, 4.6782797669224525, 3.059999942779541, 3.141592653589793
57.328, -168.813, -131.176, 6.442062271842982, 3.940000057220459, 3.141592653589793
59.20199966430664, -168.44200134277344, -128.776, 3.1746501358744803, 2.7699999809265137, 3.040083134812183
57.691153138179885, -169.08132855322316, -134.376, 12.45675704764777, 6.159999847412109, 3.141592653589793
59.022916988851335, -170.00083456503108, -131.976, 8.989816159437373, 4.489999771118164, 3.141592653589793
57.75525230047292, -169.64680452234495, -133.576, 10.58413147593572, 5.579999923706055, 3.141592653589793
59.16754222243884, -169.8613252260553, -132.776, 8.625546017571992, 5.059999942779541, 3.141592653589793
59.487329175164916, -166.12818435091356, -135.176, 13.756862363522792, 6.78000020980835, 3.141592653589793
59.87901795005867, -169.15557486759238, -124.776, 5.462204256666199, 3.430000066757202, 3.141592653589793
59.45600128173828, -168.60699462890625, -127.176, 3.0457331093227227, 2.630000114440918, 0.1744719481753726
59.512001037597656, -169.6269989013672, -119.176, 4.7471791645630494, 3.809999942779541, 2.9997769753838703
58.757999420166016, -169.427001953125, -123.176, 5.196283598585188, 3.9000000953674316, 2.507079615315114
59.57600021362305, -168.69000244140625, -126.376, 3.679873515588242, 2.7799999713897705, 0.6598625821732982
59.18785994422488, -168.31333297280443, -127.976, 2.6597344322685093, 2.630000114440918, 0.005357605096653157
59.566932576213304, -170.0743849712742, -123.976, 5.534141808125192, 3.640000104904175, 3.141592653589793
60.25043073366734, -168.73196872818045, -125.576, 4.7539016742643785, 3.059999942779541, 3.141592653589793
58.87799835205078, -169.5679931640625, -121.576, 3.7922438294499106, 3.680000066757202, -0.2444163393496405
59.15559087229755, -169.32713398650273, -119.976, 4.331719204082271, 3.740000009536743, -0.5346252319952391
59.055691750377946, -169.4625146073462, -120.776, 4.0634221226237575, 3.6600000858306885, 2.3462296082429477
59.04155359551264, -169.63382141974301, -122.376, 4.804838398756857, 3.7899999618530273, 2.4317115839492462
59.0880012512207, -169.56199645996094, -111.976, 3.5189697186904345, 2.809999942779541, 3.141592653589793
59.1510009765625, -169.4949951171875, -118.376, 5.187429426336222, 3.5, 3.141592653589793
59.28799819946289, -169.572998046875, -109.576, 2.214003207376826, 1.649999976158142, 3.141592653589793
59.25699996948242, -169.58900451660156, -115.176, 2.3141818539184698, 2.309999942779541, 0.04284118409514955
59.2140007019043, -169.2570037841797, -113.576, 2.9996767532488384, 2.440000057220459, 1.0957887048396264
59.27799987792969, -169.57899475097656, -114.376, 2.639353630134697, 2.3499999046325684, 1.7689692453719563
59.324918143754815, -169.6918888942661, -111.176, 3.22626634658057, 2.549999952316284, 3.141592653589793
59.058998107910156, -169.52099609375, -112.776, 2.8467329126163436, 2.619999885559082, 0.6526210637149547
59.29536869254968, -169.84100082287438, -110.376, 2.98660688479585, 2.0399999618530273, 3.141526633116259
59.34582178374521, -169.47404725836282, -115.976, 3.136424672500107, 2.4100000858306885, 2.2116047006556263
59.80965577666713, -169.03482231616806, -116.776, 5.412416220851808, 2.6600000858306885, 3.141592653589793
59.62104644807448, -168.7555987884073, -117.576, 5.268072779483722, 3.0299999713897705, 3.141592653589793
59.294, -169.642, -108.776, 1.5077954800554823, 1.409999966621399, 0.8938921948047465
59.318, -169.647, -107.176, 1.7540053604775534, 1.4600000381469727, 1.7623599786949589
59.28799819946289, -169.26699829101562, -105.576, 4.174430857408844, 2.0299999713897705, -0.45941610156016255
59.333, -169.635, -106.376, 2.5943077318472847, 1.7599999904632568, 3.141592653589793
59.152000427246094, -169.17999267578125, -99.976, 5.087410937866483, 3.369999885559082, 3.141592653589793
59.37088029075933, -168.96767230664335, -101.576, 4.71596430960313, 2.5299999713897705, 3.141592653589793
58.71799850463867, -169.2480010986328, -102.376, 2.7474000636546316, 2.299999952316284, 0.2530087497268645
59.04611378121898, -169.2142237276254, -100.776, 5.346314103252912, 2.9000000953674316, 3.141592653589793
58.4109992980957, -169.18699645996094, -103.976, 2.377332221678782, 2.2300000190734863, 0.8057586948734039
58.56021822920175, -169.26367667510945, -103.176, 2.314583010637067, 2.2200000286102295, 0.08960182869714098
58.67189389904555, -169.04726764278956, -104.776, 2.598189056838634, 2.1600000858306885, -0.3039992696683862
58.895999908447266, -169.5290069580078, -95.976, 4.292383903705515, 3.2799999713897705, 3.141592653589793
59.152000427246094, -169.94900512695312, -93.576, 2.7682522171626482, 2.259999990463257, 3.1415744080613957
59.13199996948242, -169.23599243164062, -96.776, 5.5774259279667735, 3.490000009536743, 3.141592653589793
59.12699890136719, -169.9040069580078, -92.776, 2.149662258959445, 2.059999942779541, -0.08317852762215017
59.092240036176904, -169.4003771392051, -95.176, 3.964692424581643, 2.8499999046325684, 3.1415872360845025
59.00107271415912, -169.27658868381482, -94.376, 4.270947889616355, 2.5399999618530273, 3.127046588740837
59.07899856567383, -169.07899475097656, -97.576, 3.6489643508996332, 3.430000066757202, 1.8145998245003618
59.1150016784668, -169.72999572753906, -91.176, 2.3878504502758164, 2.0399999618530273, 0.31673720096175983
59.114474356844696, -169.84243408045057, -91.976, 2.0435719358463627, 1.9700000286102295, 0.5991922965333036
59.10100173950195, -169.0449981689453, -99.176, 3.710027015063238, 3.4100000858306885, 0.29292183014568973
59.03993743583173, -169.8447718141007, -90.376, 2.3819571189965805, 2.200000047683716, 1.524641898615977
59.108001708984375, -169.61300659179688, -83.176, 10.085634304428432, 6.840000152587891, 3.141592653589793
59.132999420166016, -169.79600524902344, -88.776, 4.751378729332345, 2.7699999809265137, 3.141592653589793
59.1150016784668, -169.78500366210938, -89.576, 2.836419599463042, 2.450000047683716, 3.0588689102124755
59.875589714829715, -168.7442605175247, -87.976, 9.393562404303612, 3.1700000762939453, 3.141592653589793
59.26759366515184, -168.37325084708175, -85.576, 9.38399120887474, 4.829999923706055, 3.141592653589793
57.34297169563908, -168.46450503592945, -87.176, 11.346451015075534, 3.6600000858306885, 3.141592653589793
60.33920494682492, -168.68907451792026, -83.976, 9.810532025739313, 6.150000095367432, 3.141592653589793
60.59519559713048, -168.314344585333, -84.776, 10.318804797137208, 5.46999979019165, 3.141592653589793
57.9849498972263, -168.69355948263402, -86.376, 9.852763884876403, 4.21999979019165, 3.141592653589793
55.88775939229774, -173.42968405778169, -82.376, 12.783507783330553, 7.53000020980835, 3.141592653589793
58.28992001251983, -168.3674188652019, -81.576, 12.894631134531881, 8.220000267028809, 3.141592653589793
59.79760644818249, -175.48547114848822, -80.776, 17.106161441008343, 8.729999542236328, 3.141592653589793
59.70800018310547, -170.13900756835938, -77.576, 15.252152437349084, 10.539999961853027, 3.141592653589793
59.40999984741211, -169.718994140625, -74.376, 20.02194964333487, 12.520000457763672, 3.141592653589793
60.54679651807079, -175.40099941310945, -79.976, 17.30262878082251, 9.149999618530273, 3.141592653589793
56.73279651715731, -172.6866020392574, -72.776, 25.454889331060702, 13.630000114440918, 3.141592653589793
59.42762298713692, -174.39035454673785, -78.376, 16.19429972085741, 10.109999656677246, 3.141592653589793
59.85310845376347, -170.78973804020865, -73.576, 21.871386118606075, 13.079999923706055, 3.141592653589793
60.28074467160373, -175.10619162828402, -79.176, 16.804822561613506, 9.609999656677246, 3.141592653589793
58.15220051434271, -173.53086160017813, -76.776, 17.508820562630504, 11.0, 3.141592653589793
61.165725844318956, -176.09104797911382, -75.976, 18.613706176088733, 11.470000267028809, 3.141592653589793
58.72750024841018, -172.16397399909852, -75.176, 18.15408226995594, 11.979999542236328, 3.141592653589793
